calories,protein_g,carbs_g,fat_g,fiber_g
113.24,6.0,12.364999999999998,4.42,0.8
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
282.0,11.8,3.53,24.7,0.0
149.0,9.02,14.1,6.27,1.6
77.0,0.0,7.69,0.0,0.0
67.0,0.0,10.0,3.33,3.3
48.0,0.0,9.68,0.0,3.2
65.0,3.23,9.68,3.23,3.2
333.0,16.7,66.7,0.0,0.8
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0,0.8
68.0,0.0,15.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
100.0,0.0,0.0,0.0,0.0
71.0,1.18,7.06,4.12,1.2
0.0,0.0,0.0,0.0,0.0
97.0,2.78,8.33,5.56,2.8
107.0,8.93,7.14,5.36,3.6
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
356.0,6.67,80.0,0.0,0.0
356.0,6.67,80.0,0.0,0.0
77.0,0.71,18.6,0.0,0.8
419.0,4.65,65.1,18.6,2.3
283.0,17.2,0.49,23.2,0.01
272.0,19.1,11.4,16.7,1.06
7.0,0.0,1.67,0.0,0.8
55.0,6.15,2.15,2.77,1.5
7.0,0.0,1.67,0.0,0.3
55.0,6.15,1.85,2.77,1.5
55.0,6.15,2.15,2.77,1.5
55.0,6.15,2.15,2.77,1.5
55.0,6.15,2.15,2.77,1.5
55.0,6.15,1.85,2.77,1.5
93.0,9.28,8.02,2.53,0.4
258.0,18.0,0.42,20.5,0.13
220.0,15.2,2.04,17.1,1.4
220.0,15.2,2.04,17.1,1.43
220.0,15.2,2.04,17.1,1.43
212.0,17.7,0.1,15.1,0.04
226.0,18.2,0.0,16.5,0.0
256.0,12.7,25.9,11.0,0.98
257.0,13.1,26.4,10.9,1.0
255.0,13.2,25.9,11.0,1.11
318.0,12.5,18.9,21.1,0.99
286.0,15.1,19.3,16.5,2.6
190.0,15.2,13.1,8.53,0.63
284.0,15.4,6.66,22.2,2.46
285.0,12.8,29.8,12.7,0.84
321.0,15.5,1.19,27.4,0.0
247.0,17.1,0.0,21.2,0.0
247.0,17.1,0.0,21.2,0.0
286.0,14.7,0.0,24.8,0.0
268.0,13.5,23.3,13.4,1.8
190.0,18.9,3.11,11.0,0.07
161.0,19.8,2.55,8.0,1.65
221.0,20.1,0.17,14.9,0.0
265.0,18.8,0.58,20.0,0.03
402.0,13.3,6.61,35.9,1.79
107.0,13.3,12.0,11.9,0.9
269.0,18.6,4.58,21.2,1.6
284.0,20.4,5.78,20.0,1.6
216.0,19.3,6.19,12.7,1.7
284.0,20.4,5.78,20.0,1.58
215.0,13.8,9.67,13.6,1.3
242.0,15.4,14.3,14.3,1.1
216.0,13.8,13.4,12.0,0.42
353.0,13.1,15.4,26.3,1.7
235.0,14.5,6.38,16.7,1.14
190.0,19.4,6.93,10.8,1.44
293.0,9.8,17.1,20.3,1.14
230.0,17.4,14.9,11.5,1.64
272.0,14.2,16.6,22.6,1.82
287.0,15.3,19.0,16.6,2.59
280.0,16.5,18.9,15.4,2.63
264.0,14.1,15.8,16.1,0.61
264.0,14.1,15.8,16.1,0.61
289.0,14.7,15.7,18.3,1.51
306.0,15.1,15.6,20.4,1.36
298.0,16.0,16.5,18.6,1.44
236.0,14.5,7.62,16.2,1.18
219.0,18.1,3.78,14.6,1.55
210.0,15.0,10.4,12.2,0.87
247.0,18.1,4.04,17.6,0.17
238.0,16.7,4.35,17.1,1.65
168.0,18.7,4.45,8.52,1.69
244.0,18.5,4.52,17.0,1.65
244.0,18.5,4.52,17.0,1.65
245.0,18.5,4.52,17.0,1.65
229.0,16.5,11.0,14.1,1.52
292.0,18.2,0.1,24.2,0.0
242.0,21.3,0.12,16.8,0.0
242.0,21.3,0.12,16.8,0.0
191.0,15.9,2.33,12.7,0.92
169.0,18.5,3.22,8.97,1.98
188.0,17.9,1.78,12.3,1.38
223.0,17.2,2.16,16.4,1.69
207.0,22.7,1.2,11.6,0.18
238.0,17.8,0.41,18.0,0.1
242.0,21.3,0.12,16.8,0.0
221.0,20.1,0.17,14.9,0.0
268.0,19.2,0.12,20.6,0.05
287.0,17.7,0.11,24.0,0.04
178.0,12.8,12.2,8.64,1.6
259.0,14.7,0.45,21.8,0.38
283.0,17.2,0.49,23.2,0.01
223.0,17.2,2.16,16.4,1.69
204.0,17.3,3.82,10.6,0.3
307.0,14.4,5.9,25.0,2.3
243.0,17.0,2.21,18.7,1.82
283.0,17.2,0.49,23.2,0.01
245.0,17.0,2.21,18.7,1.82
322.0,16.5,0.09,28.0,0.03
283.0,13.6,2.92,23.9,1.13
237.0,16.7,4.35,17.1,1.65
187.0,16.9,11.3,8.3,1.5
244.0,16.1,13.2,14.1,1.58
196.0,15.6,8.63,11.0,1.42
197.0,14.0,9.91,12.8,1.19
256.0,17.3,0.4,20.2,0.15
233.0,18.1,0.71,17.0,0.01
236.0,13.9,10.3,15.2,0.87
216.0,15.1,5.1,15.2,0.0
200.0,17.1,5.71,12.9,0.0
237.0,16.5,11.0,14.1,1.52
297.0,14.3,9.89,22.0,1.1
275.0,14.3,12.1,18.7,1.1
204.0,17.8,1.55,13.5,0.2
237.0,16.6,1.56,17.7,0.2
202.0,17.2,5.03,12.7,1.58
230.0,17.4,14.9,11.5,1.64
283.0,15.9,4.77,22.3,0.26
294.0,13.1,11.3,21.8,1.32
287.0,9.81,15.2,20.5,1.19
211.0,13.7,26.0,5.82,0.88
218.0,16.2,12.6,11.0,0.79
287.0,16.0,18.4,17.0,2.9
264.0,16.8,18.0,13.9,2.86
142.0,15.8,6.91,14.0,0.69
213.0,14.8,10.3,12.7,0.96
208.0,18.2,1.01,14.2,0.56
297.0,14.2,14.6,20.4,1.59
170.0,15.2,22.1,1.88,0.83
290.0,14.8,26.6,13.8,1.0
290.0,14.8,26.6,13.8,1.0
290.0,14.8,26.6,13.8,1.0
319.0,16.4,3.99,25.9,0.2
335.0,15.6,17.5,24.3,1.64
335.0,15.6,17.5,24.3,1.64
333.0,12.2,20.0,23.3,1.1
348.0,11.6,17.0,26.0,1.62
367.0,11.1,17.0,28.3,1.56
349.0,11.6,18.1,25.6,1.63
402.0,13.3,6.61,35.9,1.79
260.0,21.2,10.7,14.1,0.5
264.0,12.1,9.89,18.7,0.0
282.0,5.94,51.1,6.0,1.77
263.0,22.2,0.15,20.4,0.0
297.0,18.2,0.1,24.2,0.0
263.0,22.2,0.15,20.4,0.0
297.0,18.2,0.1,24.2,0.0
170.0,15.2,22.1,1.88,0.83
231.0,16.5,2.61,17.2,1.5
194.0,19.0,0.0,12.5,0.0
247.0,12.4,16.8,14.8,0.4
203.0,17.5,7.69,10.8,0.72
7.0,0.0,1.67,0.0,0.8
46.0,4.62,0.62,2.77,0.6
562.0,6.25,56.2,37.5,0.0
533.0,6.67,63.3,26.7,3.3
317.0,8.94,39.8,13.8,1.6
220.0,4.88,17.1,14.6,1.6
292.0,7.08,33.6,16.8,0.0
350.0,2.5,85.0,0.0,2.5
524.0,7.14,64.3,26.2,0.0
6.0,1.2,0.08,0.0,0.8
6.0,1.2,0.08,0.0,0.8
6.0,1.2,0.16,0.0,0.8
88.0,11.8,5.88,0.0,0.0
0.0,0.0,0.29,0.0,0.8
436.0,2.56,43.6,18.0,5.1
217.0,1.74,40.0,6.96,1.7
228.0,2.63,37.7,7.89,1.8
476.0,4.76,69.0,23.8,2.4
436.0,5.13,41.0,18.0,0.0
242.0,1.52,53.0,7.58,3.0
375.0,0.0,100.0,0.0,0.0
150.0,1.67,3.33,15.0,0.0
100.0,0.0,26.7,0.0,0.8
100.0,0.0,26.7,0.0,0.8
0.0,0.0,0.0,0.0,0.0
14.0,0.0,3.94,0.0,0.0
100.0,0.0,20.0,0.0,0.0
1.0,0.0,0.28,0.0,0.8
0.0,0.0,0.0,0.0,0.0
96.0,3.51,8.77,6.14,1.8
141.0,4.69,10.9,9.38,3.1
0.0,0.0,0.0,0.0,0.0
20.0,0.0,5.07,0.0,0.8
0.0,0.0,20.0,0.0,0.0
200.0,0.0,20.0,20.0,0.0
200.0,0.0,20.0,20.0,0.0
125.0,8.93,8.93,5.36,3.6
356.0,6.67,77.8,1.11,4.4
0.0,0.0,100.0,0.0,0.8
400.0,0.0,93.3,0.0,0.0
375.0,0.0,97.5,0.0,0.0
400.0,0.0,93.3,0.0,0.0
400.0,0.0,93.3,4.42,0.8
450.0,0.0,100.0,0.0,0.0
45.0,0.56,10.7,0.14,0.6
44.0,0.63,10.6,0.11,0.4
277.0,4.62,50.8,6.15,3.1
333.0,0.0,13.3,33.3,0.0
227.0,0.0,90.9,0.0,0.0
200.0,0.0,80.0,0.0,0.0
217.0,0.0,87.0,0.0,0.0
25.0,0.0,6.25,0.0,0.0
333.0,0.0,76.2,0.0,0.0
286.0,0.0,76.2,0.0,0.0
286.0,0.0,76.2,0.0,0.8
286.0,0.0,76.2,0.0,0.0
79.0,0.0,19.1,0.0,0.8
0.0,0.0,16.7,0.0,0.8
286.0,0.0,71.4,0.0,0.8
286.0,0.0,76.2,0.0,0.0
0.0,0.0,0.0,0.0,0.8
393.0,21.4,3.57,32.1,0.0
429.0,25.0,3.57,35.7,0.0
321.0,17.9,10.7,25.0,0.9
393.0,28.6,3.57,28.6,0.0
323.0,16.1,12.9,22.6,0.0
393.0,28.6,3.57,28.6,0.0
321.0,21.4,0.0,25.0,0.0
357.0,17.9,12.364999999999998,25.0,0.0
124.0,7.42,14.1,4.24,1.1
357.0,17.9,10.7,25.0,0.0
393.0,28.6,7.14,28.6,3.6
367.0,0.0,6.67,33.3,0.0
393.0,28.6,3.57,32.1,0.0
421.0,26.3,0.0,31.6,0.0
133.0,0.0,20.0,3.33,0.0
167.0,0.0,33.3,0.0,0.8
258.0,0.0,12.9,22.6,0.0
333.0,0.0,3.33,36.7,0.0
258.0,0.0,12.9,22.6,0.0
133.0,0.0,26.7,0.0,0.0
333.0,0.0,12.364999999999998,0.0,0.0
80.0,0.0,16.0,0.0,0.8
133.0,0.0,26.7,0.0,0.0
340.0,0.0,80.0,0.0,0.8
100.0,0.0,26.7,0.0,0.0
267.0,0.0,60.0,0.0,0.0
100.0,0.0,26.7,0.0,0.0
267.0,0.0,73.3,0.0,0.0
353.0,0.0,83.3,0.0,0.8
100.0,0.0,26.7,0.0,0.8
287.0,0.0,66.7,0.0,0.8
167.0,0.0,40.0,0.0,0.8
200.0,0.0,40.0,0.0,0.0
167.0,0.0,33.3,0.0,0.0
133.0,0.0,33.3,0.0,0.8
300.0,0.0,66.7,0.0,0.8
378.0,8.89,84.4,0.0,0.0
378.0,8.89,84.4,0.0,0.0
378.0,8.89,84.4,0.0,1.1
378.0,8.89,84.4,0.0,1.1
429.0,14.3,25.0,32.1,3.6
357.0,21.4,12.364999999999998,28.6,0.0
393.0,25.0,0.0,32.1,0.0
286.0,3.57,10.7,21.4,0.0
536.0,7.14,60.7,28.6,3.6
500.0,7.14,60.7,28.6,3.6
300.0,0.0,13.3,26.7,0.0
393.0,25.0,0.0,32.1,0.0
102.0,3.27,4.9,7.76,0.8
102.0,3.27,4.9,7.76,0.8
321.0,14.3,10.7,25.0,0.0
400.0,10.0,60.0,13.3,3.3
393.0,25.0,7.14,28.6,0.0
145.0,3.23,8.06,9.68,0.0
129.0,1.61,11.3,9.68,0.0
393.0,21.4,3.57,32.1,0.0
363.0,23.9,0.0,35.0,0.0
393.0,25.0,0.0,35.7,0.0
429.0,25.0,0.0,35.7,0.8
126.0,7.65,15.6,4.41,0.6
355.0,9.68,6.45,32.3,0.0
226.0,16.7,13.1,11.9,0.0
500.0,7.14,57.1,28.6,3.6
393.0,28.6,3.57,32.1,0.0
250.0,10.7,3.57,21.4,0.0
536.0,7.14,60.7,28.6,3.6
536.0,7.14,60.7,28.6,3.6
366.0,12.7,71.8,2.11,2.8
145.0,3.23,8.06,9.68,0.0
121.0,2.86,12.9,6.43,0.7
393.0,25.0,3.57,32.1,0.0
357.0,14.3,17.9,25.0,0.0
429.0,23.8,0.0,33.3,0.8
340.0,19.2,19.2,21.3,0.0
393.0,25.0,0.0,35.0,0.0
316.0,19.3,0.0,24.6,0.0
233.0,0.0,53.3,0.0,0.8
379.0,24.1,3.45,31.0,0.0
404.0,26.1,0.0,33.6,0.0
429.0,28.6,0.0,35.7,0.0
429.0,25.0,0.0,32.1,0.0
393.0,28.6,7.14,28.6,0.0
393.0,28.6,7.14,28.6,0.0
389.0,27.8,5.56,27.8,0.0
429.0,21.4,0.0,35.7,0.0
357.0,28.6,3.57,25.0,0.0
293.0,0.0,21.4,25.0,0.0
464.0,7.14,71.4,17.9,3.6
180.0,3.28,3.28,18.0,0.0
393.0,21.4,0.0,35.7,0.0
393.0,21.4,3.57,32.1,0.0
393.0,25.0,0.0,32.1,0.0
286.0,17.9,3.57,21.4,0.0
391.0,26.1,0.0,30.4,0.0
412.0,23.5,0.0,29.4,0.0
391.0,26.1,0.0,30.4,0.0
391.0,26.1,0.0,30.4,0.0
393.0,28.6,7.14,28.6,0.0
48.0,0.0,13.2,0.0,0.8
393.0,25.0,0.0,35.7,0.0
464.0,7.14,67.9,17.9,0.0
464.0,7.14,67.9,17.9,0.0
500.0,7.14,64.3,21.4,3.6
500.0,7.14,64.3,21.4,3.6
476.0,9.52,66.7,19.0,4.8
393.0,3.57,60.7,17.9,3.6
464.0,7.14,64.3,21.4,3.6
464.0,7.14,64.3,21.4,3.6
536.0,21.4,39.3,32.1,3.6
500.0,7.14,67.9,21.4,0.0
464.0,7.14,67.9,17.9,0.0
393.0,25.0,3.57,32.1,0.0
500.0,7.14,64.3,21.4,0.0
500.0,14.3,60.7,25.0,3.6
429.0,14.3,57.1,16.1,3.6
464.0,14.3,53.6,21.4,3.6
500.0,7.14,64.3,21.4,0.0
438.0,6.25,62.5,18.8,0.0
393.0,10.7,67.9,10.7,3.6
500.0,5.0,70.0,17.5,5.0
113.24,6.0,12.364999999999998,4.42,0.8
429.0,7.14,67.9,16.1,3.6
429.0,7.14,67.9,16.1,3.6
464.0,7.14,71.4,17.9,0.0
500.0,7.14,64.3,21.4,3.6
500.0,10.7,64.3,21.4,0.0
500.0,7.14,64.3,21.4,0.0
500.0,7.14,64.3,21.4,0.0
500.0,7.14,64.3,21.4,0.0
500.0,7.14,64.3,21.4,0.0
500.0,7.14,64.3,21.4,0.0
500.0,7.14,64.3,21.4,0.0
500.0,7.14,64.3,21.4,0.0
500.0,10.7,64.3,21.4,0.0
500.0,7.14,64.3,21.4,0.0
500.0,7.14,64.3,21.4,0.0
500.0,7.14,64.3,21.4,0.0
464.0,7.14,67.9,17.9,0.0
362.0,13.8,67.2,6.03,3.4
400.0,25.0,0.0,35.0,0.0
381.0,23.8,4.76,33.3,0.0
25.0,0.0,6.25,0.0,0.0
429.0,25.0,3.57,35.7,0.0
33.0,0.0,0.0,0.0,0.8
393.0,25.0,3.57,32.1,0.0
393.0,25.0,0.0,32.1,0.0
357.0,17.9,14.3,25.0,0.0
393.0,14.3,25.0,28.6,3.6
318.0,9.41,23.5,20.0,1.2
400.0,0.0,100.0,0.0,0.8
202.0,11.3,20.2,8.87,0.8
250.0,0.0,60.0,0.0,0.8
18.0,1.75,2.63,0.0,1.8
300.0,0.0,70.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
23.0,0.0,5.71,0.0,0.0
39.0,0.0,9.42,0.0,0.8
34.0,0.0,8.44,0.0,0.8
29.0,0.0,7.08,0.0,0.8
21.0,0.0,5.49,0.0,0.0
23.0,0.0,5.63,0.14,0.0
4.0,0.0,0.97,0.0,0.8
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
35.0,0.42,8.54,0.0,0.0
61.0,1.01,15.2,0.0,0.0
62.0,0.88,15.0,0.0,0.0
19.0,0.0,4.58,0.0,0.8
19.0,0.0,4.58,0.0,0.8
21.0,0.0,5.29,0.0,0.8
34.0,0.0,8.6,0.0,0.0
113.24,6.0,12.364999999999998,4.42,0.8
0.0,0.0,0.0,0.0,0.8
120.0,8.1,15.1,2.46,0.4
106.0,24.8,0.0,0.88,0.0
152.0,7.62,21.9,4.76,1.9
107.0,24.1,0.0,0.45,0.0
107.0,23.2,0.0,0.89,0.0
106.0,16.8,0.0,4.42,0.0
88.0,18.7,3.3,0.55,0.0
107.0,25.0,0.0,0.0,0.0
118.0,23.5,2.75,1.18,0.0
118.0,23.5,2.75,1.18,0.0
106.0,23.9,0.0,0.88,0.0
110.0,24.8,0.0,0.44,0.0
110.0,24.8,0.0,0.44,0.0
112.0,24.7,0.0,0.59,0.0
110.0,24.8,0.0,0.44,0.0
113.0,23.9,0.7,0.35,0.0
125.0,28.6,0.0,1.79,0.0
125.0,28.6,0.0,1.79,0.0
116.0,2.02,21.7,3.02,1.0
46.0,0.83,11.2,0.0,0.8
46.0,0.83,10.8,0.0,0.8
42.0,0.42,10.0,0.0,0.8
357.0,10.7,78.6,3.57,3.6
283.0,13.2,1.89,24.5,0.0
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
181.0,20.1,9.45,10.2,0.4
107.0,17.9,5.36,2.68,0.0
400.0,6.67,56.7,15.0,0.0
463.0,4.88,73.2,19.5,2.4
500.0,7.14,53.6,21.4,0.0
483.0,3.45,72.4,20.7,3.4
217.0,5.0,31.7,8.33,0.0
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
46.0,0.0,12.1,0.0,0.8
400.0,10.0,80.0,5.0,3.3
333.0,3.03,24.2,24.2,0.0
45.0,0.0,11.8,0.0,0.8
367.0,0.0,13.3,33.3,3.3
98.0,1.63,7.76,6.53,0.4
164.0,4.29,16.4,10.0,1.4
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
357.0,11.4,74.3,2.14,2.9
124.0,0.95,14.3,6.67,1.9
0.0,0.0,0.0,0.0,0.8
464.0,3.57,50.0,28.6,0.0
326.0,0.0,83.7,0.0,0.0
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
348.0,0.0,78.3,2.17,0.0
73.0,0.82,8.57,4.08,0.8
42.0,0.0,10.4,0.0,0.8
429.0,3.57,78.6,10.7,3.6
386.0,5.26,43.9,21.0,1.8
87.0,8.0,14.0,0.0,0.7
171.0,17.1,5.29,8.24,0.6
300.0,5.0,72.5,0.0,0.0
133.0,3.33,3.33,10.0,0.0
0.0,0.0,3.57,0.0,0.8
472.0,11.1,58.3,25.0,5.6
550.0,5.0,57.5,35.0,2.5
475.0,2.5,65.0,27.5,5.0
525.0,5.0,55.0,35.0,5.0
0.0,0.0,0.0,0.0,0.8
250.0,3.33,19.2,20.0,0.8
364.0,0.0,95.4,0.0,4.5
318.0,16.7,4.55,25.8,0.8
404.0,1.75,61.4,15.8,0.0
125.0,0.0,25.0,0.0,0.8
400.0,8.57,71.4,8.57,5.7
378.0,8.11,73.0,6.76,5.4
33.0,1.64,6.56,0.0,1.6
517.0,6.9,65.5,24.1,3.4
316.0,3.51,47.4,12.3,1.8
500.0,10.7,60.7,25.0,3.6
500.0,10.7,60.7,25.0,3.6
45.0,0.0,10.7,0.0,0.8
113.24,6.0,12.364999999999998,4.42,0.8
201.0,7.72,9.27,14.7,1.2
167.0,0.0,6.67,13.3,0.0
540.0,6.0,58.0,30.0,4.0
467.0,6.67,73.3,16.7,0.0
275.0,7.84,54.9,1.96,3.9
357.0,21.4,3.57,28.6,3.6
233.0,11.6,44.2,3.49,4.7
467.0,6.67,73.3,15.0,3.3
25.0,0.0,6.5,0.0,0.0
100.0,0.0,26.7,0.0,0.8
117.0,0.0,26.7,0.0,0.8
118.0,17.6,2.94,3.68,0.0
24.0,0.0,4.71,0.0,2.4
333.0,0.0,83.3,0.0,5.6
117.0,3.33,3.33,10.0,0.0
55.0,0.0,13.0,0.0,0.0
33.0,0.0,8.75,0.0,0.8
17.0,0.0,4.17,0.0,0.8
125.0,19.6,3.57,3.57,0.0
161.0,21.4,0.0,7.14,0.0
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
105.0,2.42,15.3,4.03,0.8
400.0,4.0,72.0,12.0,0.0
480.0,4.0,68.0,20.0,0.0
440.0,4.0,72.0,14.0,0.0
113.24,6.0,12.364999999999998,4.42,0.8
440.0,4.0,72.0,16.0,0.0
400.0,4.0,72.0,12.0,0.0
440.0,4.0,72.0,16.0,0.0
115.0,4.62,23.1,0.77,5.4
464.0,10.7,60.7,25.0,3.6
133.0,6.67,33.3,0.0,0.0
300.0,0.0,13.3,26.7,0.0
48.0,0.0,12.1,0.0,0.8
357.0,12.5,73.2,1.79,3.6
536.0,7.14,53.6,32.1,3.6
143.0,21.4,3.57,5.36,0.0
98.0,1.22,8.98,6.12,0.8
250.0,7.14,50.0,0.0,3.6
607.0,7.14,67.9,32.1,3.6
607.0,7.14,67.9,32.1,3.6
485.0,3.03,69.7,21.2,0.0
515.0,3.03,66.7,27.3,0.0
193.0,2.14,16.4,13.6,2.1
536.0,7.14,53.6,32.1,3.6
18.0,1.18,3.53,0.0,2.4
441.0,2.94,70.6,17.6,2.9
235.0,8.82,30.9,8.82,1.5
227.0,8.33,28.0,9.09,1.5
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8
383.0,6.67,70.0,8.33,3.3
209.0,4.48,25.4,10.4,0.0
209.0,4.48,26.9,10.4,0.0
143.0,3.57,14.3,8.93,3.6
250.0,3.57,3.57,25.0,0.0
42.0,0.0,9.17,0.0,0.8
321.0,7.14,7.14,32.1,3.6
50.0,0.0,11.7,0.0,0.8
250.0,11.0,42.0,4.5,2.0
62.0,3.12,12.5,0.0,3.1
267.0,3.33,6.67,23.3,0.8
250.0,7.14,50.0,3.57,0.0
292.0,20.8,4.17,20.8,0.0
421.0,5.26,63.2,15.8,0.0
300.0,0.0,10.0,26.7,0.0
125.0,16.1,8.93,2.68,0.0
33.0,1.64,6.56,0.0,1.6
348.0,0.0,78.3,2.17,0.0
110.0,8.16,9.39,4.08,3.7
0.0,0.0,0.0,0.0,0.8
438.0,3.12,78.1,12.5,3.1
286.0,5.71,42.9,10.0,1.4
62.0,3.33,5.0,3.33,0.0
174.0,15.2,5.66,10.1,0.3
167.0,15.6,2.74,10.3,0.43
233.0,14.4,1.61,18.8,0.46
214.0,14.3,7.14,14.3,0.54
182.0,15.0,4.48,11.6,0.5
212.0,18.8,1.26,14.1,0.52
180.0,14.9,1.53,12.7,0.42
184.0,14.0,7.63,10.9,0.41
214.0,14.3,7.14,14.3,0.54
219.0,15.6,4.69,14.1,0.0
188.0,16.5,2.35,12.9,1.2
321.0,21.4,7.14,25.0,0.0
214.0,17.9,1.79,14.3,0.0
214.0,16.1,5.36,14.3,0.0
176.0,15.3,3.53,11.8,1.2
188.0,15.6,3.12,12.5,1.6
203.0,14.1,9.38,12.5,1.6
212.0,18.8,2.35,14.1,1.2
357.0,25.0,7.14,25.0,0.0
214.0,16.1,3.57,14.3,0.0
165.0,15.3,2.35,10.6,1.2
165.0,15.3,2.35,10.6,1.2
196.0,19.6,3.57,12.5,0.0
107.0,21.4,3.57,1.79,0.0
176.0,14.1,1.18,12.9,1.2
188.0,14.1,2.35,12.9,1.2
188.0,16.5,2.35,12.9,1.2
176.0,14.1,4.71,10.6,0.0
200.0,16.5,2.35,14.1,1.2
219.0,15.6,7.81,14.1,0.0
357.0,25.0,7.14,25.0,0.0
125.0,21.4,1.79,2.68,0.0
321.0,0.0,7.14,35.7,0.0
333.0,0.0,13.3,33.3,0.0
333.0,0.0,13.3,33.3,0.0
333.0,0.0,13.3,30.0,0.0
0.0,0.0,0.0,0.0,0.0
214.0,25.0,3.57,12.5,0.0
159.0,17.7,13.3,3.98,0.0
188.0,8.24,28.2,5.29,3.5
159.0,17.7,13.3,3.98,0.0
188.0,17.6,17.6,4.71,1.2
179.0,19.0,15.5,4.76,1.2
173.0,11.8,21.8,4.09,2.7
119.0,1.69,19.5,3.39,1.7
113.0,1.74,19.1,3.04,1.7
389.0,5.56,66.7,5.56,5.6
188.0,2.35,23.5,10.6,2.4
198.0,2.33,23.3,10.5,2.3
250.0,0.0,75.0,0.0,0.8
412.0,0.0,91.2,4.41,0.0
412.0,0.0,91.2,4.41,0.0
231.0,3.08,32.3,9.23,0.0
215.0,3.08,32.3,9.23,0.0
113.24,6.0,12.364999999999998,4.42,0.8
113.24,6.0,12.364999999999998,4.42,0.8
215.0,3.08,32.3,9.23,0.0
215.0,3.08,32.3,9.23,0.0
215.0,3.08,32.3,9.23,0.0
0.0,0.0,0.0,0.0,0.8
429.0,7.14,71.4,14.3,3.6
464.0,3.57,75.0,14.3,3.6
153.0,17.6,2.35,8.24,0.0
147.0,17.6,1.47,7.35,0.0
325.0,0.5,80.0,0.0,0.8
400.0,0.0,91.4,4.29,0.0
393.0,0.0,92.9,3.57,0.8
412.0,0.0,91.2,4.41,0.8
415.0,0.0,92.7,3.66,0.8
415.0,0.0,92.7,3.66,0.8
404.0,0.0,93.0,3.51,0.8
400.0,0.0,92.5,3.75,0.8
412.0,0.0,91.2,4.41,0.8
415.0,0.0,92.7,3.66,0.8
415.0,0.0,92.7,3.66,0.8
409.0,0.0,90.9,4.55,0.0
412.0,0.0,91.2,4.41,0.8
351.0,0.0,84.2,0.0,0.8
350.0,0.0,85.0,0.0,0.8
116.0,22.3,0.0,2.68,0.0
439.0,3.51,54.4,26.3,3.5
50.0,0.0,10.0,0.0,0.0
536.0,10.7,50.0,32.1,3.6
175.0,5.0,17.5,15.0,2.5
0.0,0.0,0.0,0.0,0.0
64.52,3.23,12.9,0.0,0.0
118.0,0.0,29.4,0.0,0.8
200.0,0.0,13.3,16.7,0.8
36.0,0.0,0.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0
86.0,0.0,21.4,0.0,3.6
60.0,0.0,15.0,0.0,2.5
36.0,0.0,0.0,0.0,0.8
233.0,0.0,46.7,0.0,0.8
203.0,6.25,24.1,9.06,0.9
200.0,6.67,16.7,13.3,0.8
200.0,6.67,13.3,15.0,3.3
97.0,3.23,12.9,4.84,0.0
136.0,3.03,15.2,6.06,0.0
212.0,6.88,29.7,6.88,0.6
0.0,0.0,0.0,0.0,0.8
417.0,16.7,66.7,8.33,0.0
120.0,0.0,0.0,0.0,0.0
83.0,5.56,22.2,0.0,0.8
39.0,3.57,60.7,25.0,3.6
120.0,0.0,0.0,0.0,0.0
83.0,0.0,10.0,3.33,3.3
83.0,0.0,10.0,3.33,3.3
